"Speaker","Gender","Age","BirthYear","LabovHierarchy","AlveolarStatus","VelarStatus","BilabialStatus","LabiodentalStatus","Voicing","OralStopStatus","Nasality","LateralStatus","Frication","Sonority","PlaceOfArticulation","MannerOfArticulation","Syllables","Context","Vowel","FREQcount","Lg10WF","Lg10WF_c","F1_raw","F2_raw","F1","F2"
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","run","u",17878,4.2523,1.0973211409396,541.6546353,1203.56672,518.83,1256.753
"M1953","M","O",1953,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gum","u",683,2.8351,-0.319878859060402,553.7289718,1192.189862,527.739,1249.542
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","fuss","u",364,2.5623,-0.592678859060403,665.6274009,1154.442371,576.954,1228.443
"M1949e","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","hug","u",986,2.9943,-0.160678859060403,581.2067856,1284.599122,517.684,1335.807
"M1949e","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","rough","u",1907,3.2806,0.125621140939598,633.0718249,1200.943021,554.11,1266.635
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","buzz","u",814,2.9112,-0.243778859060403,617.946219,1202.372314,543.438,1267.97
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","gull","u",56,1.7559,-1.3990788590604,573.8099386,1059.138607,512.48,1149.657
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mud","u",756,2.8791,-0.275878859060402,671.3418635,1238.843555,580.923,1297.882
"M1949e","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stuck","u",3399,3.5315,0.376521140939597,693.3620518,1332.861855,596.357,1375.601
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mutt","u",202,2.3075,-0.847478859060403,632.7147356,1325.857632,553.845,1369.725
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","gully","u",47,1.6812,-1.4737788590604,669.6141849,1180.247229,579.688,1249.542
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","run","u",17878,4.2523,1.0973211409396,564.5762583,1308.308538,505.953,1355.303
"M1949e","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gum","u",683,2.8351,-0.319878859060402,700.7542004,1257.267292,601.561,1313.106
"M1949d","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","hug","u",986,2.9943,-0.160678859060403,639.1538231,1229.950482,558.167,1285.864
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mud","u",756,2.8791,-0.275878859060402,591.7393549,1146.065817,529.855,1225.238
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","buzz","u",814,2.9112,-0.243778859060403,589.0535145,1142.549666,528.18,1222.835
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","run","u",17878,4.2523,1.0973211409396,603.8087231,1227.36707,536.999,1283.995
"M1949d","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gum","u",683,2.8351,-0.319878859060402,591.1558994,1247.458879,529.503,1298.684
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","gully","u",47,1.6812,-1.4737788590604,595.2028412,1165.76329,531.884,1239.393
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","gull","u",56,1.7559,-1.3990788590604,595.8651494,1103.076581,532.325,1194.258
"M1949d","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stuck","u",3399,3.5315,0.376521140939597,670.8627493,1307.27156,577.042,1341.683
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mutt","u",202,2.3075,-0.847478859060403,634.5584001,1147.139642,555.345,1226.04
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","fuss","u",364,2.5623,-0.592678859060403,613.5514414,1113.02333,542.821,1201.469
"M1949d","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","rough","u",1907,3.2806,0.125621140939598,589.2857238,1259.058749,528.356,1306.963
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","fuss","u",364,2.5623,-0.592678859060403,653.334339,1281.307239,554.463,1275.715
"M1949c","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","hug","u",986,2.9943,-0.160678859060403,681.3670376,1517.555031,571.838,1418.066
"M1949c","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","rough","u",1907,3.2806,0.125621140939598,630.0897179,1226.409804,539.998,1242.598
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","buzz","u",814,2.9112,-0.243778859060403,677.5895211,1321.103002,569.457,1299.752
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","gull","u",56,1.7559,-1.3990788590604,566.7164538,1017.761036,500.75,1117.074
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mud","u",756,2.8791,-0.275878859060402,655.3861778,1425.758057,555.698,1362.781
"M1949c","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stuck","u",3399,3.5315,0.376521140939597,704.5997924,1529.874036,586.214,1425.277
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mutt","u",202,2.3075,-0.847478859060403,632.4188087,1257.12657,541.498,1261.293
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","gully","u",47,1.6812,-1.4737788590604,575.226243,1173.733964,506.042,1211.084
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","run","u",17878,4.2523,1.0973211409396,591.6338149,1312.78927,516.185,1294.678
"M1949c","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gum","u",683,2.8351,-0.319878859060402,592.3914834,1282.936907,516.626,1276.784
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","fuss","u",364,2.5623,-0.592678859060403,608.3247704,1113.412572,585.685,1165.948
"M1949b","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","hug","u",986,2.9943,-0.160678859060403,549.0430661,1217.89211,531.531,1253.281
"M1949b","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","rough","u",1907,3.2806,0.125621140939598,585.6496792,1168.50867,565.047,1211.885
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","buzz","u",814,2.9112,-0.243778859060403,585.933494,1257.490821,565.223,1286.398
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","gull","u",56,1.7559,-1.3990788590604,588.7416446,1143.443378,567.869,1191.053
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mud","u",756,2.8791,-0.275878859060402,568.1768988,1170.953765,549.083,1214.021
"M1949b","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stuck","u",3399,3.5315,0.376521140939597,629.4831988,1228.835452,605.001,1262.362
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mutt","u",202,2.3075,-0.847478859060403,595.6431842,1229.841775,574.131,1263.163
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","gully","u",47,1.6812,-1.4737788590604,568.7209653,1319.634818,549.524,1338.211
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","run","u",17878,4.2523,1.0973211409396,506.8490176,1196.71102,492.988,1235.654
"M1949b","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gum","u",683,2.8351,-0.319878859060402,581.6337914,1222.889695,561.342,1257.554
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","fuss","u",364,2.5623,-0.592678859060403,637.009169,1280.84892,560.725,1349.962
"M1949a","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","hug","u",986,2.9943,-0.160678859060403,630.873443,1270.747711,555.786,1341.415
"M1949a","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","rough","u",1907,3.2806,0.125621140939598,650.032836,1236.16651,571.044,1311.236
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","buzz","u",814,2.9112,-0.243778859060403,632.6232707,1251.611977,557.197,1324.857
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","gull","u",56,1.7559,-1.3990788590604,666.2273745,1030.103303,584.01,1132.831
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mud","u",756,2.8791,-0.275878859060402,648.2336555,1312.974446,569.633,1378.005
"M1949a","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stuck","u",3399,3.5315,0.376521140939597,662.6171207,1260.371226,581.099,1332.335
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","mutt","u",202,2.3075,-0.847478859060403,661.289589,1273.647821,580.041,1343.819
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","gully","u",47,1.6812,-1.4737788590604,637.0124355,1062.021594,560.725,1160.34
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","run","u",17878,4.2523,1.0973211409396,655.3727262,1391.884813,575.366,1446.375
"M1949a","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gum","u",683,2.8351,-0.319878859060402,653.6360379,1290.68955,573.955,1358.508
"M1943","M","O",1943,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","fuss","u",364,2.5623,-0.592678859060403,728.5255114,1194.381897,548.024,1195.059
"M1943","M","O",1943,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","hug","u",986,2.9943,-0.160678859060403,719.8613829,1252.155275,543.262,1231.915
"M1943","M","O",1943,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","rough","u",1907,3.2806,0.125621140939598,760.2509793,1219.903074,565.576,1211.351
"M1943","M","O",1943,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","buzz","u",814,2.9112,-0.243778859060403,732.4746045,1153.110088,550.229,1168.619
"M1943","M","O",1943,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","gull","u",56,1.7559,-1.3990788590604,681.0705102,1060.556166,521.741,1109.329
